case_id,source_title,court,decision_date,text_length_chars,case_category_guess,is_california_state_case,is_federal_case,is_out_of_state_case,contains_criminal_signal,contains_admin_signal,contains_procedure_only_signal,has_full_text,has_potential_fact_background,status,excluded_reason,notes
US_california_2325548,"Regent Lighting Corp. v. American Lighting Concept, Inc.","District Court, M.D. North Carolina",1997-02-10,24557,personal_injury,False,True,True,False,False,False,True,True,fail,federal_case,ip signal present
US_california_2386002,Lee v. Astrue,"District Court, C.D. California",2010-01-27,25284,unclear,False,True,True,False,False,False,True,True,fail,federal_case,
US_california_2394842,In Re Los Angeles Lumber Products Co.,"District Court, S.D. California",1941-02-08,10862,unclear,False,True,True,True,True,False,True,True,fail,federal_case,insurance coverage signal present
US_california_2404604,"Topanga Press, Inc. v. City of Los Angeles","District Court, C.D. California",2005-08-30,27770,unclear,False,True,True,False,False,False,True,True,fail,federal_case,
US_california_122461,"Pacificare Behavioral Health of California, Inc. v. Smith",Supreme Court of the United States,2002-10-07,338,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_2371178,John S. Griffith Construction Co. v. Southern California Cement Masons Negotiating Committee,"District Court, C.D. California",1984-09-24,22302,contract_damages,False,True,True,False,False,False,True,True,fail,federal_case,
US_california_2409134,"Roxbury Entertainment v. Penthouse Media Group, Inc.","District Court, C.D. California",2009-11-09,17553,unclear,False,True,True,False,False,True,True,True,fail,federal_case,ip signal present
US_california_2418517,Pop v. Yarborough,"District Court, C.D. California",2005-01-18,41745,unclear,False,True,True,True,False,False,True,True,fail,federal_case,
US_california_2421720,Ollier v. Sweetwater Union High School District,"District Court, S.D. California",2009-03-30,32131,unclear,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_2426068,In Re the Extradition of Solis,"District Court, C.D. California",2005-04-12,13663,personal_injury,False,True,True,True,True,False,True,True,fail,federal_case,
US_california_2430585,Hangarter v. Paul Revere Life Insurance,"District Court, N.D. California",2003-10-27,14661,contract_damages,False,True,True,False,False,False,True,True,fail,federal_case,insurance coverage signal present
US_california_2439427,Brucia v. Hartford Accident & Indemnity,"District Court, N.D. California",2003-01-22,18898,personal_injury,False,True,True,False,False,True,True,True,fail,federal_case,insurance coverage signal present
US_california_2454505,Embury v. King,"District Court, N.D. California",2001-12-13,46258,contract_damages,False,True,True,False,True,True,True,True,fail,federal_case,
US_california_2516224,Walden v. United States,"District Court, S.D. California",1998-02-25,15628,personal_injury,False,True,True,False,False,False,True,True,fail,federal_case,
US_california_2473730,United States v. Garcia,"District Court, C.D. California",2010-07-30,53430,unclear,False,True,True,True,False,False,True,True,fail,federal_case,
US_california_2489529,Ledesma v. Astrue,"District Court, C.D. California",2009-11-23,38223,unclear,False,True,True,False,False,False,True,True,fail,federal_case,
US_california_2296469,"Strategix, Ltd. v. Infocrossing West, Inc.",California Court of Appeal,2006-09-11,12514,contract_damages,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_2156094,People v. Gallegos,California Court of Appeal,1974-05-24,12068,personal_injury,True,False,False,True,False,False,True,False,fail,criminal_habeas_signal,
US_california_2499077,"MOSES AUTOMOTIVE, INC. v. American Honda Motor Co.","District Court, S.D. West Virginia",2007-08-02,28497,product_liability,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_2500467,"Shotgun Delivery, Inc. v. United States","District Court, N.D. California",2000-01-20,15806,unclear,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_2515940,Seiko Epson Corp. v. Coretronic Corp.,"District Court, N.D. California",2009-05-15,59872,unclear,False,True,True,False,False,True,True,True,fail,federal_case,ip signal present
US_california_2513132,Harara v. Conocophillips Co.,"District Court, N.D. California",2005-04-29,9887,contract_damages,False,True,True,False,False,True,True,False,fail,federal_case,
US_california_2522107,In Re Rubber Chemicals Antitrust Litigation,"District Court, N.D. California",2007-05-09,17804,personal_injury,False,True,True,False,True,False,True,True,fail,federal_case,
US_california_2522671,"Salstein v. Ha-Lo Industries, Inc.","District Court, N.D. California",1999-08-30,31494,personal_injury,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_2552641,People v. Stevens,California Supreme Court,2008-02-13,245,unclear,False,False,True,True,False,False,False,False,fail,no_full_text_or_too_short,
US_california_2568702,In Re Vantive Corp. Securities Litigation,"District Court, N.D. California",2000-05-19,39532,personal_injury,False,True,True,False,True,False,True,True,fail,federal_case,
US_california_2574408,"Seiko Epson Corp. v. Glory South Software Manufacturing, Inc.","District Court, D. Oregon",2010-03-10,37792,unclear,False,True,True,False,False,False,True,True,fail,federal_case,ip signal present
US_california_1422767,Byers v. Justice Court for Ukiah Judicial District,California Supreme Court,1969-09-16,103069,auto_accident,False,False,True,True,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_1126858,People Ex Rel. Younger v. County of El Dorado,California Supreme Court,1971-08-17,70705,property_damage,False,False,True,False,True,False,True,False,fail,out_of_state_or_not_california_state,
US_california_1124709,Inglis v. Operating Engineers Local Union No. 12,California Supreme Court,1962-07-31,2841,personal_injury,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_2577041,Pacific Bell Telephone Co. v. City of Hawthorne,"District Court, C.D. California",2001-06-01,23934,unclear,False,True,True,False,True,False,True,True,fail,federal_case,
US_california_2591616,"Herzog Bros. Trucking, Inc. v. State Tax Commission",New York Court of Appeals,1988-12-22,9979,auto_accident,False,False,True,False,False,True,True,False,fail,out_of_state_or_not_california_state,
US_california_1919305,"NI West, Inc. v. Louis Usdin Co. (In Re Hub Recycling, Inc.)","District Court, D. New Jersey",1989-10-19,18347,personal_injury,False,True,True,False,False,True,True,True,fail,federal_case,insurance coverage signal present
US_california_99134,Spring Valley Water Co. v. City and County of San Francisco,Supreme Court of the United States,1918-04-15,3809,unclear,False,True,True,False,False,False,True,True,fail,federal_case,
US_california_1373675,People v. Carswell,California Supreme Court,1959-02-17,12353,unclear,False,False,True,True,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_1132995,Orr v. Superior Court,California Supreme Court,1969-05-29,20180,auto_accident,False,False,True,False,True,True,True,True,fail,out_of_state_or_not_california_state,insurance coverage signal present
US_california_1158499,Smiley v. Citibank,California Supreme Court,1995-09-01,256318,personal_injury,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_2205820,People v. Duty,California Court of Appeal,1969-01-23,16699,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,insurance coverage signal present
US_california_2249274,People v. Yarborough,California Court of Appeal,1998-09-01,7043,personal_injury,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_2150729,"California Union Insurance v. Club Aquarius, Inc.",California Court of Appeal,1980-12-12,8725,unclear,True,False,False,False,False,False,True,False,fail,ip_federal_statutory_signal,ip signal present; insurance coverage signal present
US_california_2611705,Mandel v. Great Lakes Oil Etc. Co.,California Court of Appeal,1957-05-01,18651,property_damage,True,False,False,False,False,False,True,False,fail,no_liability_damages_keyword,
US_california_1213106,Union Construction Co. v. Beneficial Standard Mortgage Investors,Court of Appeals of Arizona,1980-01-22,19267,unclear,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_2166354,Wheat v. Hall,California Court of Appeal,1973-06-13,27338,unclear,True,False,False,False,False,True,True,False,fail,procedure_only_signal,
US_california_2347385,STATE OF CAL. BY & THROUGH YOUNGER v. Blumenthal,"District Court, E.D. California",1978-10-03,36040,personal_injury,False,True,True,False,False,False,True,False,fail,federal_case,
US_california_2751872,"David S. Karton, a Law Corp. v. Dougherty",California Court of Appeal,2014-11-14,31056,contract_damages,True,False,False,False,False,True,True,True,fail,attorney_fee_only_signal,
US_california_2752606,John Doe v. Kamala Harris,Court of Appeals for the Ninth Circuit,2014-11-18,60077,unclear,False,True,True,False,False,False,True,True,fail,federal_case,
US_california_2756028,People v. Miller,California Court of Appeal,2014-11-26,37439,personal_injury,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_2767681,People v. Garcia CA2/5,California Court of Appeal,2015-01-08,15940,auto_accident,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_2779975,Horne v. District Council 16 International Union of Painters & Allied Trades,California Court of Appeal,2015-02-18,55016,unclear,True,False,False,True,False,True,True,True,fail,criminal_habeas_signal,
US_california_2782984,In re Alexander T. CA1/4,California Court of Appeal,2015-02-27,30036,unclear,True,False,False,True,True,False,True,True,fail,criminal_habeas_signal,
US_california_2784409,Okonski v. Jones CA4/3,California Court of Appeal,2015-03-05,23990,unclear,True,False,False,False,False,True,True,True,fail,attorney_fee_only_signal,
US_california_2786146,People v. Johnson,California Court of Appeal,2015-03-13,58109,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_2795998,Pryor v. Lyric Avenue Partnership 1 CA2/4,California Court of Appeal,2015-04-22,20743,fraud_damages,True,False,False,False,False,True,True,True,fail,no_liability_damages_keyword,
US_california_2796002,People v. Washington CA2/5,California Court of Appeal,2015-04-22,32927,personal_injury,True,False,False,True,False,False,True,False,fail,criminal_habeas_signal,
US_california_2796996,In re S.M. CA4/2,California Court of Appeal,2015-04-28,27199,auto_accident,True,False,False,False,True,False,True,True,fail,administrative_public_law_signal,
US_california_2804413,People v. Butts CA4/1,California Court of Appeal,2015-05-29,38519,auto_accident,True,False,False,True,False,True,True,True,fail,criminal_habeas_signal,
US_california_2804712,State Department of State Hospitals v. Superior Court,California Supreme Court,2015-06-01,112860,unclear,False,False,True,True,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_2809365,People v. Hickman,California Court of Appeal,2015-06-17,9897,unclear,True,False,False,True,False,False,True,False,fail,criminal_habeas_signal,
US_california_2818538,People v. Rivas,California Court of Appeal,2015-07-20,67290,personal_injury,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_2975152,Zanders v. Potter,Court of Appeals for the Sixth Circuit,2007-05-08,2915,unclear,False,False,True,False,False,True,False,False,fail,no_full_text_or_too_short,
US_california_3029208,"Daniel Faerfers v. Caviar Creator, Inc. - Oregon",Court of Appeals for the Ninth Circuit,2009-11-16,6635,unclear,False,True,True,False,False,True,True,False,fail,federal_case,
